tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,first_alpha_violation_time_s,first_alpha_violation_side,max_alpha_corridor_miss_rad,max_q_corridor_miss_radps,alpha_violation_duration_s,q_violation_duration_s,first_alpha_violation_before_three_updates,mean_solve_time_s,p95_solve_time_s,controlled_recovery,controlled_recovery_max_alpha_miss_rad,controlled_recovery_max_q_miss_radps,oracle_feasible,oracle_near_feasible,oracle_max_alpha_miss_rad,mean_policy_inference_time_s,mean_policy_mpc_command_gap_rad,trajectory_csv,metrics_json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,hybrid_warm_start_slack_mpc,0.06597090587296714,0.09327806421844156,0.05169789223352693,12.653049628683625,0.0,0.024691358024691357,36,0,False,False,alpha_corridor_violation,5.5,high,0.023278064218441558,0.0,18.0,0.0,False,0.012557843606631605,0.028700500028207898,True,0.023278064218441558,0.0,False,True,0.0232692164185468,3.082253021636495e-05,0.015740882146471374,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_011/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_011/hybrid_warm_start_slack_mpc/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,hybrid_prior_slack_mpc,0.06597089745346858,0.09327806421844076,0.05169758569775573,12.959958858506987,0.0,0.024691358024691357,36,0,False,False,alpha_corridor_violation,5.5,high,0.023278064218440753,0.0,18.0,0.0,False,0.013084700617099893,0.02991016604937613,True,0.023278064218440753,0.0,False,True,0.0232692164185468,3.422320716910892e-05,0.026744561848418752,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_011/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_011/hybrid_prior_slack_mpc/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,hybrid_blended_slack_mpc,0.06597162783894749,0.09327804210547042,0.05169868147960989,12.459187108311461,0.0,0.037037037037037035,36,0,False,False,alpha_corridor_violation,5.5,high,0.02327804210547041,0.0,18.0,0.0,False,0.013379716614755675,0.030409584054723382,True,0.02327804210547041,0.0,False,True,0.0232692164185468,2.9956262248257797e-05,0.010101079053271737,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_011/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_011/hybrid_blended_slack_mpc/metrics.json
moderate,12,67,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,0.2093129332072963,1.0,0.0009248828062737953,0.0005329510920348585,0.00026554965141795784,-0.022633174516965053,0.04101814378974161,-0.019519453129244125,1586.2498674008762,hybrid_warm_start_slack_mpc,0.03249936586380293,0.05030185355055988,0.043170419875724064,6.3957263359769865,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011611062776078873,0.02438474993687123,True,0.0,0.0,True,True,0.0,2.9723721924295395e-05,0.09242020804024638,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_012/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_012/hybrid_warm_start_slack_mpc/metrics.json
moderate,12,67,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,0.2093129332072963,1.0,0.0009248828062737953,0.0005329510920348585,0.00026554965141795784,-0.022633174516965053,0.04101814378974161,-0.019519453129244125,1586.2498674008762,hybrid_prior_slack_mpc,0.032505445107370474,0.05030196838288095,0.043172927371454034,5.926573268178672,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011756926408485958,0.02531299996189773,True,0.0,0.0,True,True,0.0,3.290071617811918e-05,0.0829097727523287,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_012/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_012/hybrid_prior_slack_mpc/metrics.json
moderate,12,67,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,0.2093129332072963,1.0,0.0009248828062737953,0.0005329510920348585,0.00026554965141795784,-0.022633174516965053,0.04101814378974161,-0.019519453129244125,1586.2498674008762,hybrid_blended_slack_mpc,0.032511414796239216,0.05030291505142068,0.043183644901916965,3.958926743654493,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011620669767984914,0.024257540935650468,True,0.0,0.0,True,True,0.0,3.0375975414098782e-05,0.02579563441273937,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_012/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_012/hybrid_blended_slack_mpc/metrics.json
moderate,13,68,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,hybrid_warm_start_slack_mpc,0.028908149050976252,0.04466830271818796,0.04248104566323582,5.409368020720825,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011516347307608359,0.023835542029701173,True,0.0,0.0,True,True,0.0,3.1152221282231216e-05,0.08471745713087232,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_013/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_013/hybrid_warm_start_slack_mpc/metrics.json
moderate,13,68,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,hybrid_prior_slack_mpc,0.028909882371434416,0.04466830271818796,0.04248151546773115,5.0062178601596266,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01160017950862738,0.02423358301166445,True,0.0,0.0,True,True,0.0,3.1066390133842275e-05,0.07834629398815074,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_013/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_013/hybrid_prior_slack_mpc/metrics.json
moderate,13,68,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,hybrid_blended_slack_mpc,0.02891937544997104,0.04466830271818796,0.042495460962886034,3.099674360785113,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011642062236026022,0.0242419159039855,True,0.0,0.0,True,True,0.0,3.164709562918654e-05,0.029683142637760535,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_013/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_013/hybrid_blended_slack_mpc/metrics.json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,hybrid_warm_start_slack_mpc,0.07519515018092532,0.09871524378703397,0.05489718789828973,13.481827448427598,0.0,0.024691358024691357,46,0,False,False,alpha_corridor_violation,5.5,high,0.028715243787033967,0.0,23.0,0.0,False,0.012972179481207772,0.029426165972836316,False,0.028715243787033967,0.0,False,False,0.0286529433161542,3.0862118611917085e-05,0.004197556259743943,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_014/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_014/hybrid_warm_start_slack_mpc/metrics.json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,hybrid_prior_slack_mpc,0.07519515018213153,0.09871524378703353,0.05489718789889006,13.481827376294282,0.0,0.024691358024691357,46,0,False,False,alpha_corridor_violation,5.5,high,0.028715243787033523,0.0,23.0,0.0,False,0.013490202674285773,0.03102104098070413,False,0.028715243787033523,0.0,False,False,0.0286529433161542,3.279480266810199e-05,0.005684367955230102,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_014/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_014/hybrid_prior_slack_mpc/metrics.json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,hybrid_blended_slack_mpc,0.07519512265384769,0.09871521347482207,0.054897181057831264,13.482387349179788,0.0,0.037037037037037035,46,0,False,False,alpha_corridor_violation,5.5,high,0.02871521347482206,0.0,23.0,0.0,False,0.013291894528658393,0.03001979098189622,False,0.02871521347482206,0.0,False,False,0.0286529433161542,3.1029855843955354e-05,0.0024357685662206984,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_014/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_014/hybrid_blended_slack_mpc/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,hybrid_warm_start_slack_mpc,0.026332924023175854,0.0571808347854485,0.03644439982197733,6.0804465240464785,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.012098379076722964,0.025126749998889863,True,0.0,0.0,True,True,0.0,3.1780833838346566e-05,0.1452957897171258,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_015/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_015/hybrid_warm_start_slack_mpc/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,hybrid_prior_slack_mpc,0.0262817354069647,0.05704193746994016,0.036464361604624226,4.638719601667024,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01200144133892738,0.024964417098090053,True,0.0,0.0,True,True,0.0,3.00230702707245e-05,0.08058003062156106,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_015/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_015/hybrid_prior_slack_mpc/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,hybrid_blended_slack_mpc,0.02624355494471791,0.05692282370177268,0.03647624964627773,6.329247712126728,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01220983075391915,0.02480212494265288,True,0.0,0.0,True,True,0.0,3.08013886190307e-05,0.024815948434092235,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_015/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_015/hybrid_blended_slack_mpc/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,hybrid_warm_start_slack_mpc,0.06777956554550163,0.09433269109908654,0.05275172603057076,13.483335982209617,0.0,0.024691358024691357,37,0,False,False,alpha_corridor_violation,6.5,high,0.024332691099086534,0.0,18.5,0.0,False,0.012734137291525617,0.02937479200772941,True,0.024332691099086534,0.0,False,True,0.0243368003453098,3.406587976640389e-05,0.01677276290983891,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_016/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_016/hybrid_warm_start_slack_mpc/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,hybrid_prior_slack_mpc,0.06777951506953854,0.09433269110434983,0.05275154818333072,13.621204058165986,0.0,0.037037037037037035,37,0,False,False,alpha_corridor_violation,6.5,high,0.024332691104349824,0.0,18.5,0.0,False,0.013140288023508074,0.030110707972198725,True,0.024332691104349824,0.0,False,True,0.0243368003453098,3.074286620558044e-05,0.020067635751798943,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_016/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_016/hybrid_prior_slack_mpc/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,hybrid_blended_slack_mpc,0.06778007220005801,0.0943326910908179,0.05275233308822081,13.247795800105548,0.0,0.037037037037037035,37,0,False,False,alpha_corridor_violation,6.5,high,0.0243326910908179,0.0,18.5,0.0,False,0.012860471717610863,0.02994116605259478,True,0.0243326910908179,0.0,False,True,0.0243368003453098,2.9860034205571368e-05,0.007126892022946842,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_016/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_016/hybrid_blended_slack_mpc/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,hybrid_warm_start_slack_mpc,0.08177744780135275,0.10735099375975277,0.056220359644783634,13.652328664453895,0.0,0.024691358024691357,52,0,False,False,alpha_corridor_violation,4.5,high,0.03735099375975276,0.0,26.0,0.0,False,0.013396095191301019,0.030007916036993265,False,0.03735099375975276,0.0,False,False,0.0373467613041486,2.9885859723076407e-05,0.00419755002564483,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_017/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_017/hybrid_warm_start_slack_mpc/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,hybrid_prior_slack_mpc,0.08177744780140556,0.10735099375975277,0.056220359644816954,13.65232865703434,0.0,0.024691358024691357,52,0,False,False,alpha_corridor_violation,4.5,high,0.03735099375975276,0.0,26.0,0.0,False,0.01364007105987611,0.030905041960068047,False,0.03735099375975276,0.0,False,False,0.0373467613041486,2.9796892547129112e-05,0.005612192172417174,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_017/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_017/hybrid_prior_slack_mpc/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,hybrid_blended_slack_mpc,0.08177727296603235,0.10735080290720664,0.056220316069648016,13.656540271462697,0.0,0.037037037037037035,52,0,False,False,alpha_corridor_violation,4.5,high,0.03735080290720663,0.0,26.0,0.0,False,0.013622357008438328,0.029821957927197218,False,0.03735080290720663,0.0,False,False,0.0373467613041486,3.208024111104968e-05,0.002397314885454071,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_017/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_017/hybrid_blended_slack_mpc/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,hybrid_warm_start_slack_mpc,0.024881934712497493,0.04238409967218312,0.038840525209062504,6.098039891413954,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011760432139487454,0.0244332910515368,True,0.0,0.0,True,True,0.0,2.9855417835031763e-05,0.1416847883358419,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_018/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_018/hybrid_warm_start_slack_mpc/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,hybrid_prior_slack_mpc,0.024868497270525432,0.042291997452976376,0.03885585482092491,3.3201839244723645,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011643016965266454,0.02402474998962134,True,0.0,0.0,True,True,0.0,3.016554394070013e-05,0.08488780493691388,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_018/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_018/hybrid_prior_slack_mpc/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,hybrid_blended_slack_mpc,0.024846360017970363,0.04216599690565767,0.03886814953494547,4.141699112936286,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.012463207806483556,0.02721833297982812,True,0.0,0.0,True,True,0.0,3.507146956744017e-05,0.024450392348635944,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_018/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_018/hybrid_blended_slack_mpc/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,hybrid_warm_start_slack_mpc,0.05030791492677587,0.0730026500976633,0.04808475792477861,10.607201985036054,0.0,0.0,11,0,False,False,alpha_corridor_violation,10.0,high,0.0030026500976632897,0.0,5.5,0.0,False,0.011935905878213637,0.02766420808620751,True,0.0030026500976632897,0.0,False,True,0.0029674087174909,3.174327049450374e-05,0.05543743679381586,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_019/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_019/hybrid_warm_start_slack_mpc/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,hybrid_prior_slack_mpc,0.050287134738460956,0.07297902660532946,0.0480771136509322,11.993801531038912,0.0,0.012345679012345678,11,0,False,False,alpha_corridor_violation,10.0,high,0.002979026605329449,0.0,5.5,0.0,False,0.011602720688384624,0.026002040947787464,True,0.002979026605329449,0.0,False,True,0.0029674087174909,3.12329545893051e-05,0.05647573684002973,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_019/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_019/hybrid_prior_slack_mpc/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,hybrid_blended_slack_mpc,0.050294252590479434,0.07297805231233778,0.04808505907793638,10.342167605369113,0.0,0.024691358024691357,11,0,False,False,alpha_corridor_violation,10.0,high,0.0029780523123377756,0.0,5.5,0.0,False,0.011842613693407196,0.025697833974845707,True,0.0029780523123377756,0.0,False,True,0.0029674087174909,2.977522779945974e-05,0.024480887073931902,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_019/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_019/hybrid_blended_slack_mpc/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,hybrid_warm_start_slack_mpc,0.03760117192465416,0.05875353932258917,0.04377576838585069,7.872975587107383,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011363531883955462,0.023515208973549306,True,0.0,0.0,True,True,0.0,2.9940830750597848e-05,0.10046015700035987,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_020/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_020/hybrid_warm_start_slack_mpc/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,hybrid_prior_slack_mpc,0.03759262183615851,0.058739680605853495,0.043773710605679673,7.234796303921028,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011281266393151456,0.023465667036361992,True,0.0,0.0,True,True,0.0,2.94398798112884e-05,0.0959861895004173,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_020/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_020/hybrid_prior_slack_mpc/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,hybrid_blended_slack_mpc,0.03758987755753949,0.058730869070854785,0.043783232561183306,5.918899418365822,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011477214519946296,0.02374320791568607,True,0.0,0.0,True,True,0.0,3.0290131330674078e-05,0.04048978846916816,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_020/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_020/hybrid_blended_slack_mpc/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,hybrid_warm_start_slack_mpc,0.02804406980365314,0.042792019598920594,0.040470758398984376,6.753152601684992,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011290803501370973,0.023213916923850775,True,0.0,0.0,True,True,0.0,3.2849280727038414e-05,0.12579124192841576,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_021/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_021/hybrid_warm_start_slack_mpc/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,hybrid_prior_slack_mpc,0.02804236979910675,0.04280493092669829,0.040488355937944635,3.6722065647429902,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01177032307986124,0.02591679198667407,True,0.0,0.0,True,True,0.0,2.9408459172204687e-05,0.080050712166817,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_021/hybrid_prior_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_021/hybrid_prior_slack_mpc/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,hybrid_blended_slack_mpc,0.028025890268689096,0.04280581381529486,0.04050447911124551,4.253019266905008,0.0,0.024691358024691357,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011328493246383228,0.023378207930363715,True,0.0,0.0,True,True,0.0,3.144388190574116e-05,0.03463691382117045,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_021/hybrid_blended_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_021/hybrid_blended_slack_mpc/metrics.json
moderate,22,77,1.0857796925627479,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.0024039020389270815,0.00013620245998751984,0.0011208731782933932,-0.026260312992074958,0.05172342929136724,0.004159001575210968,-1846.2608359159615,hybrid_warm_start_slack_mpc,0.06318275498455052,0.09019013122082772,0.05101853535671819,12.596841056869732,0.0,0.024691358024691357,33,0,False,False,alpha_corridor_violation,6.0,high,0.020190131220827717,0.0,16.5,0.0,False,0.012277453692262004,0.028619582997635007,True,0.020190131220827717,0.0,False,True,0.0201861028728916,2.7956257079854425e-05,0.025031346685520584,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_022/hybrid_warm_start_slack_mpc/trajectory.csv,outputs/phase24_hybrid_imitation_mpc/moderate/scenario_022/hybrid_warm_start_slack_mpc/metrics.json
